ID,Nome,Cognome,Telefono,Professione,Richiami,AnnoInizio
01395,Chiara,Bianchi,+392462687425,Ingegnere,1,2001
01396,Luca,Esposito,+391385687974,Chimico,1,2005
01397,Marco,Esposito,+392241604847,Ingegnere,4,2008
01398,Giorgio,Rossi,+394374016996,Ingegnere,3,2000
01399,Chiara,Conti,+396493106620,Capo settore industriale,5,2021
01400,Elena,Gallo,+395519549341,Chimico,1,2020
01401,Anna,Gallo,+398873969810,Chimico,5,2015
01402,Giorgio,Esposito,+394540013811,Ingegnere,2,2023
01403,Luca,Bianchi,+391521220972,Capo settore industriale,5,2016
01404,Marco,Neri,+397574252421,Capo settore industriale,0,2011
01405,Luca,Neri,+391784086675,Capo settore industriale,4,2018
01406,Chiara,Rossi,+390383419079,Ingegnere,1,2022
01407,Chiara,Conti,+393177539861,Ingegnere,2,2004
01408,Paolo,Verdi,+390995168427,Chimico,0,1996
01409,Luca,Lombardi,+392460300648,Chimico,0,1999
01410,Sara,Verdi,+391155543915,Informatico,0,2020
01411,Giulia,Esposito,+398034473977,Chimico,3,2002
01412,Chiara,Esposito,+392437797068,Informatico,3,2005
01413,Marco,Conti,+395829946359,Informatico,4,2012
01414,Sara,Rossi,+395596925478,Informatico,4,2012
01415,Chiara,Esposito,+394109623315,Informatico,3,2000
01416,Marco,Verdi,+395180182497,Chimico,5,2021
01417,Paolo,Esposito,+398771173191,Ingegnere,3,1996
01418,Francesco,Gallo,+398583927827,Informatico,3,1996
01419,Anna,Lombardi,+395362612136,Informatico,0,2024
01420,Luca,Conti,+390773479650,Ingegnere,1,2004
01421,Elena,Rossi,+395850985743,Capo settore industriale,4,2017
01422,Anna,Conti,+393334728252,Capo settore industriale,1,2020
01423,Marco,Fontana,+392092962469,Chimico,5,2014
01424,Luca,Fontana,+396585026961,Ingegnere,0,1999
01425,Elena,Conti,+396066376990,Capo settore industriale,3,2008
01426,Marco,Gallo,+393676735877,Ingegnere,5,1998
01427,Elena,Verdi,+396856131500,Informatico,5,2007
01428,Luca,Lombardi,+399746917492,Chimico,3,2017
01429,Anna,Verdi,+395710588627,Capo settore industriale,5,2005
01430,Chiara,Bianchi,+394191497798,Ingegnere,0,1997
01431,Paolo,Verdi,+397476816639,Chimico,4,1998
01432,Elena,Gallo,+390920718253,Chimico,1,1996
01433,Paolo,Lombardi,+397093122576,Informatico,1,2016
01434,Paolo,Bianchi,+391828397909,Capo settore industriale,3,2018
01435,Marco,Bianchi,+390063748420,Ingegnere,4,2019
01436,Chiara,Esposito,+396604253472,Ingegnere,4,2001
01437,Giorgio,Fontana,+394630235947,Ingegnere,5,1995
01438,Chiara,Verdi,+393165065746,Capo settore industriale,5,2004
01439,Francesco,Greco,+399337219166,Chimico,1,2012
01440,Luca,Esposito,+394186873150,Informatico,5,2017
01441,Sara,Bianchi,+393506212748,Ingegnere,5,1995
01442,Paolo,Rossi,+394853821276,Ingegnere,3,2013
01443,Giorgio,Fontana,+393616426664,Informatico,1,2018
01444,Anna,Rossi,+398058599920,Capo settore industriale,1,2001
01445,Francesco,Verdi,+393846390021,Ingegnere,4,2007
01446,Luca,Rossi,+392045641741,Ingegnere,3,2020
01447,Chiara,Conti,+399334011513,Ingegnere,0,2001
01448,Francesco,Rossi,+399925027864,Capo settore industriale,5,1996
01449,Luca,Rossi,+391544440567,Informatico,0,2021
01450,Paolo,Conti,+393927405744,Chimico,4,2004
01451,Marco,Bianchi,+390446939439,Informatico,1,2012
01452,Chiara,Greco,+397502791019,Chimico,3,2010
01453,Giorgio,Esposito,+393938158720,Ingegnere,4,2005
01454,Chiara,Fontana,+393094825430,Chimico,5,2014
01455,Anna,Rossi,+395215059786,Informatico,3,2008
01456,Elena,Gallo,+397956910181,Ingegnere,5,2017
01457,Anna,Gallo,+399461071585,Capo settore industriale,5,2020
01458,Giulia,Fontana,+398100504949,Ingegnere,3,2022
01459,Sara,Esposito,+397122563663,Informatico,1,2007
01460,Elena,Rossi,+398091910753,Capo settore industriale,4,2003
01461,Anna,Verdi,+394734397999,Informatico,3,2014
01462,Chiara,Gallo,+391821108725,Chimico,2,2007
01463,Francesco,Rossi,+391882202015,Informatico,0,2015
01464,Giulia,Fontana,+392343104337,Ingegnere,4,2004
01465,Elena,Conti,+391485435119,Chimico,3,2015
01466,Sara,Lombardi,+397924698313,Ingegnere,3,2003
01467,Luca,Conti,+397414267874,Capo settore industriale,5,2011
01468,Chiara,Conti,+393874884527,Capo settore industriale,0,2001
01469,Francesco,Esposito,+398186044559,Ingegnere,5,2007
01470,Paolo,Fontana,+397402073078,Ingegnere,4,1997
01471,Marco,Rossi,+398852717642,Chimico,1,2015
01472,Giorgio,Conti,+390123050834,Chimico,4,2016
01473,Paolo,Rossi,+395247328246,Chimico,0,2022
01474,Marco,Bianchi,+396537372092,Informatico,0,2006
01475,Giorgio,Conti,+398809329210,Ingegnere,4,2021
01476,Giulia,Gallo,+393804173731,Ingegnere,4,2016
01477,Anna,Greco,+391046537343,Ingegnere,2,1998
01478,Anna,Rossi,+398231185682,Informatico,4,1995
01479,Giorgio,Verdi,+392008407511,Capo settore industriale,2,2006
01480,Marco,Conti,+396562503671,Informatico,4,2007
01481,Luca,Rossi,+391447645950,Informatico,5,2002
01482,Giulia,Lombardi,+399066257331,Ingegnere,1,2000
01483,Sara,Fontana,+392128834717,Chimico,5,2000
01484,Paolo,Lombardi,+395153692302,Informatico,3,2012
01485,Anna,Neri,+395029457001,Chimico,3,2019
01486,Giorgio,Lombardi,+395377674330,Capo settore industriale,3,2016
01487,Paolo,Fontana,+393340446212,Ingegnere,1,2005
01488,Giorgio,Esposito,+392969354318,Ingegnere,4,2002
01489,Marco,Lombardi,+392016781532,Ingegnere,2,2006
01490,Paolo,Greco,+390330119134,Ingegnere,4,2024
01491,Francesco,Fontana,+398646145873,Capo settore industriale,4,1997
01492,Giorgio,Lombardi,+397421848759,Chimico,5,2015
01493,Giorgio,Lombardi,+396786741706,Ingegnere,5,2014
01494,Luca,Bianchi,+397580109250,Informatico,3,2007
01495,Sara,Rossi,+393730237458,Ingegnere,2,2008
01496,Giorgio,Neri,+395665933581,Ingegnere,1,2003
01497,Anna,Greco,+391556627693,Chimico,4,2003
01498,Chiara,Fontana,+397764741547,Capo settore industriale,0,1996
01499,Luca,Gallo,+390292249672,Ingegnere,4,2008
01500,Anna,Verdi,+396522696310,Chimico,2,2001
01501,Francesco,Conti,+391245922744,Chimico,0,2021
01502,Chiara,Esposito,+398920259793,Chimico,0,2024
01503,Anna,Fontana,+397260019411,Informatico,2,1997
01504,Giorgio,Lombardi,+394287446833,Chimico,2,2006
01505,Anna,Lombardi,+396090366243,Capo settore industriale,1,1996
01506,Francesco,Greco,+394194429052,Informatico,0,2015
01507,Marco,Verdi,+395002076339,Informatico,3,2024
01508,Francesco,Conti,+390278824086,Ingegnere,0,2022
01509,Francesco,Verdi,+396739876994,Informatico,0,2006
01510,Giorgio,Verdi,+394881768554,Informatico,0,2013
01511,Luca,Neri,+393093926971,Ingegnere,5,2008
01512,Marco,Rossi,+393005215999,Informatico,0,2006
01513,Marco,Fontana,+393067060591,Chimico,2,1998
01514,Anna,Greco,+392858353268,Ingegnere,3,1996
01515,Sara,Esposito,+395268507335,Capo settore industriale,1,2003
01516,Elena,Conti,+397597861503,Informatico,0,2000
01517,Marco,Lombardi,+391571260790,Ingegnere,5,2013
01518,Paolo,Fontana,+394051145963,Informatico,1,1998
01519,Luca,Neri,+391933415041,Capo settore industriale,3,2005
01520,Francesco,Esposito,+398976988342,Informatico,1,2023
01521,Luca,Greco,+399776277788,Informatico,1,2020
01522,Giulia,Esposito,+391217998517,Capo settore industriale,0,1998
01523,Giorgio,Esposito,+396808906262,Capo settore industriale,1,2013
01524,Paolo,Gallo,+398817098023,Ingegnere,3,1995
01525,Marco,Bianchi,+393839148206,Informatico,5,2005
01526,Francesco,Neri,+395981671685,Chimico,2,2003
01527,Sara,Bianchi,+392204294359,Chimico,1,2002
01528,Elena,Bianchi,+393650968960,Capo settore industriale,0,2021
01529,Chiara,Rossi,+399586054899,Capo settore industriale,4,2015
01530,Giorgio,Conti,+396282600705,Ingegnere,2,1998
01531,Paolo,Greco,+396993303767,Capo settore industriale,3,1999
01532,Luca,Gallo,+391103649898,Chimico,5,1997
01533,Elena,Bianchi,+392681040739,Capo settore industriale,2,2006
01534,Francesco,Gallo,+397838996430,Informatico,0,2004
01535,Sara,Conti,+395022224651,Ingegnere,5,2018
01536,Luca,Fontana,+398574147541,Capo settore industriale,3,2020
01537,Francesco,Rossi,+398256566369,Capo settore industriale,0,2024
01538,Elena,Neri,+399440508158,Ingegnere,1,2009
01539,Giulia,Greco,+398060325837,Capo settore industriale,3,2009
01540,Francesco,Conti,+393818185310,Capo settore industriale,2,2023
01541,Giorgio,Conti,+398471819994,Capo settore industriale,2,2015
01542,Sara,Lombardi,+399291359838,Informatico,0,2001
01543,Giorgio,Greco,+397721723660,Informatico,5,2005
01544,Giorgio,Neri,+390685172798,Informatico,3,2014
01545,Chiara,Verdi,+397402984759,Chimico,1,2016
01546,Giorgio,Gallo,+392755743248,Informatico,1,2020
01547,Sara,Verdi,+392281254880,Informatico,4,2015
01548,Luca,Rossi,+392812991480,Ingegnere,0,2024
01549,Francesco,Verdi,+392741966402,Ingegnere,3,2014
01550,Paolo,Rossi,+392475815942,Chimico,2,2010
01551,Luca,Gallo,+390774874110,Capo settore industriale,3,1997
01552,Anna,Esposito,+398163777764,Ingegnere,0,1999
01553,Giorgio,Lombardi,+392203497674,Ingegnere,2,2024
01554,Marco,Fontana,+390665472472,Informatico,1,2018
01555,Anna,Fontana,+399805245451,Ingegnere,3,2022
01556,Sara,Conti,+393580668414,Chimico,1,2013
01557,Giulia,Bianchi,+392177871202,Informatico,4,2016
01558,Giulia,Greco,+390270374963,Chimico,3,2014
01559,Giorgio,Lombardi,+399425212885,Informatico,3,1997
01560,Marco,Neri,+392531441191,Capo settore industriale,4,2011
01561,Giorgio,Bianchi,+399994509243,Chimico,2,2015
01562,Marco,Conti,+396447702039,Ingegnere,2,2022
01563,Sara,Verdi,+393794871110,Chimico,5,2020
01564,Marco,Verdi,+395227424363,Ingegnere,2,2000
01565,Chiara,Rossi,+394205122825,Capo settore industriale,2,1995
01566,Francesco,Gallo,+395459541776,Capo settore industriale,4,1996
01567,Anna,Esposito,+396802911267,Chimico,1,1995
01568,Francesco,Greco,+392766718368,Ingegnere,5,2004
01569,Anna,Greco,+398180073451,Chimico,0,2018
01570,Sara,Bianchi,+393006014215,Informatico,1,2003
01571,Francesco,Rossi,+399488852340,Ingegnere,1,2021
01572,Anna,Gallo,+395811832836,Capo settore industriale,4,2013
01573,Sara,Neri,+396377036501,Chimico,0,2022
01574,Anna,Greco,+394219000304,Capo settore industriale,3,2018
01575,Chiara,Lombardi,+394921054291,Informatico,4,1998
01576,Chiara,Lombardi,+391753658152,Capo settore industriale,5,1996
01577,Sara,Conti,+391072121631,Ingegnere,5,1998
01578,Francesco,Esposito,+396601520958,Capo settore industriale,0,2014
01579,Anna,Fontana,+397463911515,Capo settore industriale,1,2008
01580,Sara,Verdi,+390216568388,Capo settore industriale,1,2013
01581,Sara,Conti,+391986112903,Chimico,0,2001
01582,Chiara,Lombardi,+393259169282,Capo settore industriale,1,2021
01583,Giorgio,Greco,+399976297559,Capo settore industriale,5,2024
01584,Paolo,Esposito,+394120412471,Capo settore industriale,0,1996
01585,Paolo,Neri,+390976522454,Chimico,5,2001
01586,Paolo,Conti,+393887614613,Capo settore industriale,0,2006
01587,Giorgio,Fontana,+391605341124,Ingegnere,2,2015
01588,Luca,Bianchi,+393917341715,Capo settore industriale,5,2024
01589,Marco,Neri,+397368284987,Capo settore industriale,3,2016
01590,Chiara,Gallo,+392095245413,Ingegnere,2,2024
01591,Chiara,Neri,+391439915863,Informatico,0,2022
01592,Sara,Neri,+399481454656,Capo settore industriale,3,2000
01593,Anna,Gallo,+398676132955,Ingegnere,4,2020
01594,Anna,Rossi,+395716684599,Chimico,1,2016
01595,Giorgio,Greco,+390501419751,Ingegnere,4,2012
01596,Sara,Fontana,+393182178046,Ingegnere,2,2008
01597,Paolo,Lombardi,+399754782478,Informatico,4,2022
01598,Elena,Conti,+392630047256,Chimico,1,2016
01599,Chiara,Fontana,+391608375486,Informatico,2,2003
01600,Sara,Neri,+392034849513,Chimico,4,2012
01601,Francesco,Verdi,+397959905127,Capo settore industriale,2,2008
01602,Francesco,Gallo,+390742525130,Ingegnere,1,2001
01603,Marco,Gallo,+390089564939,Chimico,3,1995
01604,Giulia,Verdi,+398546186369,Informatico,3,2011
01605,Elena,Esposito,+392995454511,Capo settore industriale,0,2013
01606,Marco,Gallo,+392087095222,Informatico,5,2013
01607,Anna,Conti,+390102805572,Chimico,3,2011
01608,Paolo,Greco,+399601963900,Ingegnere,2,2003
01609,Giulia,Rossi,+395192784690,Ingegnere,4,2004
01610,Elena,Bianchi,+399859976744,Capo settore industriale,0,2014
01611,Elena,Neri,+399750456220,Ingegnere,0,2020
01612,Giorgio,Gallo,+399731326933,Ingegnere,1,2021
01613,Luca,Conti,+392138649499,Chimico,2,2002
01614,Giorgio,Fontana,+397590918391,Ingegnere,2,2024
01615,Luca,Neri,+395921914515,Ingegnere,4,2023
01616,Francesco,Neri,+394926759785,Ingegnere,0,2001
01617,Elena,Bianchi,+395803656152,Capo settore industriale,1,2020
01618,Elena,Gallo,+396454502452,Capo settore industriale,2,2023
01619,Anna,Greco,+392536353741,Ingegnere,1,2003
01620,Giorgio,Fontana,+392103390229,Capo settore industriale,3,2020
01621,Paolo,Esposito,+398521329118,Informatico,2,2015
01622,Sara,Lombardi,+396310778696,Capo settore industriale,2,2010
01623,Giulia,Neri,+391411843245,Ingegnere,0,2017
01624,Francesco,Greco,+398294065360,Chimico,5,2018
01625,Marco,Esposito,+395307412252,Capo settore industriale,2,2022
01626,Giorgio,Gallo,+395100041685,Informatico,4,2019
01627,Marco,Verdi,+396196296770,Capo settore industriale,4,2003
01628,Marco,Neri,+392228901281,Chimico,1,1995
01629,Giorgio,Verdi,+396919266922,Informatico,0,2013
01630,Giorgio,Fontana,+395518374225,Informatico,5,2015
01631,Chiara,Gallo,+395878670412,Ingegnere,4,1996
01632,Luca,Greco,+394847701660,Chimico,4,2003
01633,Chiara,Bianchi,+399343807224,Chimico,1,2011
01634,Luca,Conti,+396332228660,Capo settore industriale,3,2022
01635,Giulia,Bianchi,+396160864814,Chimico,3,2019
01636,Giulia,Fontana,+395771439628,Chimico,3,2024
01637,Giorgio,Neri,+399464258019,Capo settore industriale,2,2024
01638,Elena,Fontana,+395533170365,Capo settore industriale,2,1998
01639,Elena,Verdi,+393720074451,Ingegnere,5,2015
01640,Paolo,Lombardi,+390555253019,Chimico,3,2023
01641,Giulia,Verdi,+392049457603,Capo settore industriale,2,1997
01642,Sara,Lombardi,+396238879570,Informatico,0,2024
01643,Giorgio,Rossi,+399002980310,Chimico,2,2019
01644,Paolo,Gallo,+398214958443,Ingegnere,4,1997
01645,Paolo,Lombardi,+392390288672,Ingegnere,2,2004
01646,Francesco,Lombardi,+394485928987,Ingegnere,5,2014
01647,Sara,Neri,+390672325846,Capo settore industriale,2,2021
01648,Giulia,Esposito,+393142611822,Capo settore industriale,1,2000
01649,Marco,Fontana,+398388146881,Ingegnere,1,2019
01650,Luca,Rossi,+395760356112,Informatico,0,2008
01651,Luca,Conti,+399112579325,Capo settore industriale,3,2013
01652,Francesco,Rossi,+394875337448,Informatico,0,2023
01653,Francesco,Greco,+393675519964,Capo settore industriale,5,2015
01654,Luca,Fontana,+393050184613,Informatico,2,2010
01655,Paolo,Verdi,+392017439068,Ingegnere,3,2013
01656,Giulia,Gallo,+390591618173,Informatico,4,2000
01657,Sara,Gallo,+392551594152,Informatico,2,2023
01658,Chiara,Bianchi,+396743912250,Chimico,4,2014
01659,Giulia,Lombardi,+397528377577,Ingegnere,4,2000
01660,Elena,Esposito,+396162201090,Capo settore industriale,3,2009
01661,Chiara,Neri,+391258542522,Ingegnere,4,2002
01662,Marco,Esposito,+397654568857,Ingegnere,3,2013
01663,Anna,Greco,+394948488565,Chimico,2,2011
01664,Giulia,Verdi,+397478868703,Informatico,1,2012
01665,Luca,Esposito,+396141081894,Capo settore industriale,5,2021
01666,Francesco,Fontana,+396353309583,Ingegnere,4,2018
01667,Paolo,Lombardi,+396011199802,Ingegnere,3,2013
01668,Giulia,Greco,+390384871538,Chimico,1,2019
01669,Elena,Fontana,+395094982042,Chimico,1,2015
01670,Luca,Bianchi,+397525587198,Chimico,2,2010
01671,Anna,Bianchi,+392038085883,Capo settore industriale,3,2023
01672,Chiara,Neri,+393891442849,Chimico,4,2014
01673,Luca,Lombardi,+397427549460,Chimico,0,1996
01674,Luca,Neri,+398165908705,Chimico,2,2006
01675,Anna,Fontana,+395735853186,Ingegnere,3,2022
01676,Marco,Greco,+394227476377,Chimico,1,1996
01677,Elena,Fontana,+390614729205,Chimico,1,2012
01678,Chiara,Conti,+393991368623,Ingegnere,5,2005
01679,Giorgio,Conti,+396535721053,Capo settore industriale,3,2015
01680,Elena,Fontana,+391393179211,Informatico,4,2015
01681,Giorgio,Esposito,+394847496250,Chimico,2,2024
01682,Luca,Bianchi,+398345868802,Informatico,0,2004
01683,Luca,Fontana,+393595027691,Informatico,0,1997
01684,Chiara,Bianchi,+396880705007,Ingegnere,0,2000
01685,Luca,Gallo,+392386659911,Informatico,0,2001
01686,Sara,Bianchi,+390282729200,Ingegnere,0,2022
01687,Giorgio,Bianchi,+397160135097,Informatico,5,2013
01688,Francesco,Fontana,+395219735435,Informatico,3,2017
01689,Giorgio,Esposito,+394282873146,Informatico,3,2023
01690,Giorgio,Lombardi,+397382950874,Informatico,5,2015
01691,Luca,Lombardi,+390611805422,Ingegnere,2,2019
01692,Paolo,Esposito,+396091613351,Capo settore industriale,5,2009
01693,Anna,Neri,+393876794157,Chimico,3,2013
01694,Luca,Fontana,+392405521221,Capo settore industriale,3,2005
01695,Marco,Rossi,+396256125952,Capo settore industriale,4,1998
01696,Sara,Lombardi,+398055224735,Ingegnere,1,2022
01697,Chiara,Gallo,+396151425251,Chimico,2,1996
01698,Luca,Conti,+398327847132,Informatico,4,2014
01699,Giorgio,Greco,+390224263499,Chimico,2,1999
01700,Sara,Gallo,+391121138872,Ingegnere,5,2000
01701,Chiara,Esposito,+392258868436,Chimico,5,2016
01702,Sara,Neri,+393020638190,Ingegnere,0,2000
01703,Giorgio,Fontana,+399291858020,Chimico,5,2001
01704,Luca,Lombardi,+392646324383,Chimico,2,2021
01705,Elena,Esposito,+395578583265,Chimico,5,2003
01706,Giorgio,Neri,+394378594427,Chimico,1,2014
01707,Chiara,Gallo,+394969245856,Capo settore industriale,1,2005
01708,Giorgio,Verdi,+390442536153,Informatico,4,2008
01709,Francesco,Gallo,+397018628394,Informatico,0,2005
01710,Sara,Gallo,+396080942588,Informatico,4,2001
01711,Anna,Fontana,+399179637645,Chimico,4,2005
01712,Sara,Verdi,+394720974570,Ingegnere,5,2007
01713,Chiara,Gallo,+398692648269,Informatico,0,2002
01714,Anna,Neri,+394486738128,Ingegnere,1,1998
01715,Chiara,Greco,+397213703738,Informatico,4,2014
01716,Paolo,Lombardi,+393068175607,Capo settore industriale,2,2021
01717,Giulia,Lombardi,+397521077003,Chimico,2,2017
01718,Elena,Fontana,+396000885646,Ingegnere,4,1999
01719,Giorgio,Rossi,+396220779985,Capo settore industriale,5,2005
01720,Anna,Verdi,+398922198398,Capo settore industriale,3,2018
01721,Chiara,Neri,+399902876590,Capo settore industriale,1,2010
01722,Sara,Bianchi,+398255424971,Ingegnere,3,1995
01723,Sara,Rossi,+390762496408,Informatico,2,2014
01724,Elena,Verdi,+393145818705,Capo settore industriale,1,2004
01725,Giulia,Gallo,+390908651128,Informatico,3,2023
01726,Sara,Rossi,+399439068012,Ingegnere,1,2015
01727,Anna,Gallo,+390144307901,Informatico,3,1995
01728,Chiara,Verdi,+393407679311,Chimico,0,2023
01729,Elena,Conti,+392493828444,Capo settore industriale,2,2002
01730,Sara,Neri,+391443120689,Informatico,1,1995
01731,Francesco,Rossi,+392490000227,Informatico,1,2021
01732,Luca,Verdi,+394898757840,Informatico,0,2006
01733,Sara,Bianchi,+392662697241,Ingegnere,2,2004
01734,Anna,Fontana,+399896898238,Chimico,1,2005
01735,Luca,Rossi,+393615725194,Chimico,0,2022
01736,Giorgio,Esposito,+395343143075,Chimico,2,2018
01737,Marco,Verdi,+399987097988,Informatico,3,2018
01738,Paolo,Esposito,+397048580122,Informatico,5,1999
01739,Giorgio,Gallo,+391273471595,Capo settore industriale,2,2006
01740,Sara,Fontana,+391773020007,Ingegnere,1,2022
01741,Paolo,Verdi,+399236474805,Chimico,0,2020
01742,Luca,Esposito,+395956264036,Informatico,3,2005
01743,Sara,Lombardi,+392746322366,Capo settore industriale,1,2005
01744,Giorgio,Gallo,+398377351953,Informatico,4,2020
01745,Francesco,Lombardi,+392741830132,Informatico,4,2000
01746,Chiara,Fontana,+395891744771,Chimico,1,2009
01747,Luca,Rossi,+392212486010,Capo settore industriale,0,2007
01748,Marco,Esposito,+393962266921,Informatico,0,2018
01749,Francesco,Gallo,+392794815643,Informatico,4,2012
01750,Sara,Verdi,+397203062645,Ingegnere,1,2005
01751,Marco,Verdi,+395412169028,Ingegnere,0,2002
01752,Marco,Verdi,+396156065788,Chimico,1,2008
01753,Chiara,Bianchi,+392924261082,Informatico,3,2013
01754,Francesco,Bianchi,+396888840639,Chimico,0,2006
01755,Marco,Neri,+399555489449,Chimico,5,2012
01756,Paolo,Rossi,+390477329373,Informatico,5,2002
01757,Marco,Gallo,+392751508015,Ingegnere,5,1997
01758,Anna,Bianchi,+390387317557,Informatico,4,2002
01759,Francesco,Rossi,+391827536074,Capo settore industriale,0,2011
01760,Sara,Bianchi,+392655678696,Ingegnere,0,2003
01761,Elena,Conti,+398174436878,Ingegnere,4,2004
01762,Francesco,Lombardi,+393632921224,Capo settore industriale,4,2024
01763,Giorgio,Greco,+399514165187,Chimico,5,1999
01764,Giulia,Verdi,+394840778372,Capo settore industriale,2,2000
01765,Paolo,Esposito,+398006709105,Ingegnere,3,2003
01766,Paolo,Greco,+396083456010,Informatico,4,2008
01767,Elena,Bianchi,+392483643589,Informatico,2,2010
01768,Paolo,Rossi,+394400430847,Ingegnere,1,2002
01769,Anna,Greco,+391373627692,Capo settore industriale,3,2009
01770,Marco,Verdi,+394570389938,Informatico,1,2011
01771,Luca,Lombardi,+393187717983,Ingegnere,0,2005
01772,Paolo,Fontana,+399170403453,Ingegnere,4,2024
01773,Giulia,Bianchi,+398113728958,Informatico,0,2005
01774,Elena,Verdi,+393712666212,Ingegnere,2,2001
01775,Elena,Greco,+392641268991,Chimico,2,2012
01776,Anna,Gallo,+399346717306,Capo settore industriale,1,2017
01777,Francesco,Conti,+392684679039,Ingegnere,1,2016
01778,Elena,Bianchi,+390667491634,Capo settore industriale,0,2005
01779,Giulia,Conti,+391335534794,Ingegnere,0,2020
01780,Marco,Verdi,+394361402723,Chimico,2,2004
01781,Chiara,Greco,+398612492418,Ingegnere,2,2018
01782,Marco,Rossi,+391455132313,Informatico,5,2000
01783,Marco,Fontana,+393798945481,Ingegnere,4,2021
01784,Chiara,Conti,+390205591201,Capo settore industriale,0,2011
01785,Sara,Lombardi,+398347692267,Informatico,3,2000
01786,Francesco,Conti,+398935246867,Chimico,1,2010
01787,Giorgio,Gallo,+393809000783,Capo settore industriale,0,1997
01788,Elena,Verdi,+392468757761,Chimico,0,2015
01789,Giorgio,Verdi,+399083700373,Informatico,1,2017
01790,Francesco,Bianchi,+393353606074,Informatico,4,1998
01791,Luca,Fontana,+394078092746,Capo settore industriale,4,2001
01792,Giorgio,Verdi,+395360669108,Capo settore industriale,5,2008
01793,Paolo,Neri,+390043265699,Ingegnere,4,2014
01794,Sara,Rossi,+392746079209,Capo settore industriale,0,2006
01795,Giorgio,Gallo,+398419823917,Informatico,0,2014
01796,Luca,Gallo,+398627820111,Capo settore industriale,3,2023
01797,Luca,Fontana,+391314604768,Ingegnere,3,2006
01798,Chiara,Esposito,+390550388898,Capo settore industriale,3,2018
01799,Sara,Rossi,+394330652675,Informatico,1,2024
01800,Marco,Rossi,+397550788595,Ingegnere,0,2011
01801,Chiara,Fontana,+392503396775,Ingegnere,2,2022
01802,Francesco,Gallo,+393237226798,Ingegnere,0,1995
01803,Luca,Fontana,+391600680466,Informatico,4,2015
01804,Sara,Rossi,+397015398067,Chimico,0,2001
01805,Paolo,Esposito,+398299228855,Informatico,5,2015
01806,Giorgio,Neri,+397504623622,Capo settore industriale,3,2008
01807,Giulia,Gallo,+390207590381,Informatico,4,2017
01808,Giorgio,Gallo,+395386470318,Ingegnere,5,1997
01809,Anna,Greco,+394918735162,Capo settore industriale,2,2000
01810,Anna,Gallo,+395600382908,Capo settore industriale,3,2009
01811,Francesco,Fontana,+395677384323,Chimico,1,2010
01812,Anna,Rossi,+393488800757,Ingegnere,0,2022
01813,Luca,Bianchi,+390562328503,Ingegnere,5,2002
01814,Chiara,Rossi,+398695574324,Informatico,1,2019
01815,Marco,Esposito,+399929542192,Chimico,5,2001
01816,Giulia,Lombardi,+390599817887,Ingegnere,1,2001
01817,Giulia,Greco,+392669300948,Informatico,1,2007
01818,Chiara,Rossi,+391214627057,Informatico,5,2007
01819,Francesco,Lombardi,+391025342243,Capo settore industriale,4,2001
01820,Anna,Lombardi,+391494304981,Capo settore industriale,1,1996
01821,Sara,Neri,+394602048275,Chimico,3,2000
01822,Giulia,Rossi,+390970065232,Ingegnere,3,2012
01823,Sara,Greco,+395033181138,Capo settore industriale,0,2017
01824,Giulia,Conti,+399966283391,Chimico,5,2013
01825,Elena,Esposito,+393074464000,Capo settore industriale,0,2023
01826,Paolo,Lombardi,+394486422190,Informatico,1,2010
01827,Giulia,Fontana,+398634104967,Capo settore industriale,0,2010
01828,Paolo,Rossi,+398091599277,Chimico,3,2009
01829,Chiara,Verdi,+390240372714,Informatico,2,2005
01830,Chiara,Greco,+396923528946,Informatico,0,2018
01831,Chiara,Verdi,+394876286287,Chimico,1,2010
01832,Chiara,Verdi,+390603428086,Ingegnere,4,2000
01833,Giulia,Bianchi,+395327443916,Chimico,4,2007
01834,Francesco,Lombardi,+394284134627,Chimico,2,2023
01835,Paolo,Conti,+392625819585,Ingegnere,0,2005
01836,Giulia,Verdi,+394759871277,Chimico,3,2007
01837,Elena,Fontana,+394912254485,Capo settore industriale,5,1997
01838,Paolo,Gallo,+390521207654,Informatico,0,1997
01839,Elena,Greco,+395193481830,Ingegnere,4,2019
01840,Chiara,Conti,+393327641088,Chimico,1,2024
01841,Sara,Gallo,+391790855825,Ingegnere,1,2002
01842,Giorgio,Bianchi,+390247984913,Chimico,1,2023
01843,Giulia,Lombardi,+399829661723,Ingegnere,0,2003
01844,Marco,Greco,+391819873579,Ingegnere,2,2011
01845,Giorgio,Fontana,+394460165446,Chimico,2,2009
01846,Chiara,Lombardi,+396451899650,Capo settore industriale,0,2009
01847,Chiara,Verdi,+398468458185,Informatico,3,2014
01848,Francesco,Greco,+394342489373,Ingegnere,5,2001
01849,Elena,Verdi,+399280053456,Capo settore industriale,0,1998
01850,Francesco,Greco,+397606416030,Ingegnere,5,2005
01851,Elena,Greco,+394179306131,Capo settore industriale,3,1998
01852,Anna,Conti,+392107371460,Ingegnere,5,1999
01853,Luca,Esposito,+398936957664,Chimico,5,2015
01854,Elena,Lombardi,+399218721679,Capo settore industriale,3,2016
01855,Giulia,Lombardi,+391232704103,Capo settore industriale,5,2015
01856,Paolo,Gallo,+393660178743,Ingegnere,0,1998
01857,Giorgio,Rossi,+394430052367,Ingegnere,0,2021
